token_id,count,is_dominant
7944,914,True
5669,914,True
6104,914,True
6012,914,True
5335,914,True
1525,912,True
3523,911,True
3671,910,True
2281,909,True
7420,908,True
5974,908,True
6917,906,True
1732,906,True
3181,906,True
2716,905,True
3251,904,True
1513,903,True
6578,902,True
8036,900,True
6043,898,True
3259,898,True
1260,897,True
5075,896,True
4020,896,True
7086,895,True
5269,895,True
485,894,True
7419,894,True
2683,893,True
2480,890,True
3867,890,True
7509,889,True
7118,889,True
208,889,True
7022,888,True
2784,888,True
4014,887,True
6488,887,True
6330,885,True
4141,885,True
1841,885,True
5334,884,True
1215,883,True
5975,880,True
439,880,True
8061,880,True
4067,879,True
6381,877,True
1396,876,True
2742,875,True
3154,872,True
4280,872,True
5871,872,True
4989,870,True
2958,870,True
5432,870,True
7839,870,True
244,870,True
1177,867,True
1544,865,True
1765,865,True
6460,865,True
6393,864,True
4401,864,True
2630,863,True
1883,861,True
1635,860,True
8051,860,True
172,860,True
5500,859,True
7961,858,True
7257,857,True
629,856,False
6780,856,True
4093,856,True
3770,853,True
5142,852,True
302,851,True
3310,851,True
4944,850,True
3497,849,True
4999,848,True
3374,847,True
1539,846,True
7427,846,True
1998,845,True
859,845,True
3516,844,True
825,844,True
5786,844,True
3323,843,True
2697,841,True
3754,841,True
5689,839,True
2384,838,True
760,838,True
7029,837,True
3099,836,True
2954,836,False
4256,833,True
6667,832,True
414,832,True
7670,831,True
3920,831,True
2467,830,True
5487,829,False
7768,829,True
6408,827,True
2624,826,False
1532,825,True
969,824,True
684,824,True
2462,823,True
6573,823,True
6572,822,True
7117,818,True
2424,817,True
1876,817,True
2289,817,True
6248,816,True
4496,814,True
5234,812,True
1547,812,True
1548,812,True
826,811,True
2974,810,True
7870,809,True
5286,808,True
3623,808,True
4886,808,True
2304,806,True
8170,804,True
5848,802,True
4237,802,True
4928,801,True
1949,801,True
6584,801,True
3768,801,True
7582,800,True
2627,800,True
4924,800,True
101,799,True
2170,798,True
770,797,True
7388,795,True
3451,794,True
471,794,True
8127,793,True
3339,793,True
524,793,True
4423,792,True
4560,791,True
1946,788,True
4227,787,True
4731,787,True
5589,786,True
4846,785,True
5096,784,True
5229,783,True
4337,782,True
3096,782,True
5187,782,True
3582,782,True
4275,782,True
5657,781,True
6038,781,True
5632,779,True
6149,778,True
5553,778,True
4942,777,True
377,777,True
7192,777,True
4841,776,True
2220,776,True
3082,776,True
2883,776,True
2788,774,True
750,773,True
2199,773,True
5172,772,True
339,771,True
4148,770,True
5200,769,True
4459,769,True
6374,769,True
986,768,True
4045,764,True
7202,764,True
6028,764,True
8134,763,True
5256,762,True
2522,762,True
1718,761,True
31,760,True
3025,760,True
5188,760,True
907,760,True
2709,759,True
148,759,True
3264,758,True
3341,757,True
6973,757,True
3812,755,True
4964,755,True
1627,754,True
1611,753,True
4630,751,False
336,751,True
756,751,True
4190,749,True
5497,749,True
5271,749,True
4789,745,True
4992,745,True
6745,744,True
5567,742,True
7742,742,True
6519,741,True
2846,740,True
5034,738,True
3887,738,True
2587,738,True
7766,738,True
3330,735,True
2902,735,True
1251,734,True
5199,733,True
1980,732,True
4328,731,True
1011,730,True
5175,730,True
460,730,True
5191,729,True
2877,728,True
3658,726,True
182,726,True
4783,725,True
891,725,True
4213,723,True
3674,723,True
411,721,True
2130,720,True
5415,720,True
6798,719,True
6367,715,True
2786,715,True
5751,714,True
4366,714,True
2027,713,True
7241,712,True
4708,712,True
3407,711,True
5393,710,True
3701,709,True
8047,709,True
814,708,True
6482,707,True
277,707,True
6424,706,True
5956,705,True
1882,705,True
2527,703,True
2691,701,True
596,701,True
2748,701,True
1416,701,True
5103,700,True
1233,700,True
4126,700,True
349,700,True
4959,700,True
3091,700,True
6274,700,True
4636,699,True
3694,698,True
5923,698,True
6138,698,True
5426,695,True
2538,693,True
1402,692,True
358,689,True
3752,687,True
7572,686,True
7878,686,True
2914,686,True
2431,684,True
7735,684,True
3138,683,True
2360,683,True
2236,682,True
7997,682,True
866,681,True
2241,679,True
3108,679,True
5631,678,True
4900,677,True
7281,676,False
1912,676,True
7883,675,True
3679,674,True
4689,672,True
7834,672,True
7258,672,True
7132,672,True
205,672,True
7451,671,True
646,671,True
6030,669,True
2836,668,True
903,667,True
5838,666,True
450,666,True
1422,665,True
4042,665,True
643,665,True
1757,664,True
7335,663,True
7270,663,False
1374,663,True
4208,663,True
5869,662,True
6291,661,True
6419,660,True
8178,659,True
5417,658,True
6770,657,True
3345,657,True
916,657,True
3515,656,True
5744,656,True
3468,656,True
4819,655,True
7003,655,True
1913,655,True
6413,655,True
4471,654,True
221,654,True
4949,654,True
3332,653,True
5792,653,True
7699,652,True
2403,648,True
3018,647,True
8169,647,True
1165,647,True
5407,645,True
3381,645,True
1294,643,True
1733,642,True
1535,642,True
2039,640,True
7578,640,True
5896,640,True
4721,640,True
3755,638,True
1800,637,True
6959,635,True
6890,634,True
160,633,True
1649,633,True
5598,632,True
454,632,True
1695,632,True
3325,632,True
5143,631,True
7902,631,True
7026,630,True
6314,630,True
5167,630,True
3697,629,True
2566,629,True
4023,628,True
1162,627,True
5697,627,False
5267,625,True
6186,625,True
6118,624,True
4516,623,True
4234,623,True
2129,623,True
5072,622,False
5205,621,True
3758,621,True
3978,621,True
2924,620,True
261,620,True
5257,619,True
1829,616,True
6071,615,True
174,614,True
8163,614,True
8017,613,True
4645,613,True
6350,611,True
7130,611,True
2704,611,True
7329,610,False
2795,610,True
1186,609,True
5876,608,True
600,607,True
4646,607,True
4925,606,True
3449,605,True
1969,605,True
4915,603,True
7977,601,True
4330,601,True
3939,600,True
1364,599,True
1824,599,True
2173,598,True
2736,597,True
4863,596,True
1343,595,True
4730,594,True
2979,593,True
583,593,True
941,592,True
7767,592,True
5911,591,True
3529,591,True
5289,591,True
3988,590,True
8093,590,True
7492,589,True
1641,587,True
530,583,True
2495,583,True
1149,583,True
1124,583,True
6200,582,True
7666,582,True
7319,581,True
865,580,True
52,579,True
6168,579,True
4285,578,True
6335,578,True
7332,577,True
2533,574,True
4007,573,True
7374,573,True
6832,572,True
3791,570,True
8158,569,True
1545,568,True
5495,568,True
7996,568,True
6728,567,True
4118,565,True
5985,565,True
4984,564,True
4301,560,True
3957,557,True
5042,557,True
3929,557,True
2352,556,True
5772,556,True
8147,555,True
4844,555,True
821,555,True
2460,554,True
6924,554,True
4495,553,True
6079,553,True
4066,552,True
2239,551,True
6819,551,True
2689,550,True
5442,549,True
3872,549,True
6140,548,True
1717,548,True
3785,548,True
7066,548,True
5423,546,True
7799,545,True
2827,545,True
6865,544,True
5004,541,True
7074,540,True
6331,540,True
6543,539,True
1171,539,True
96,537,True
4296,537,True
4649,537,True
1032,537,True
5242,536,True
3686,536,True
5453,536,True
6639,536,True
4515,535,True
4519,535,True
3784,533,True
2117,532,True
2459,532,True
1715,529,True
2769,527,True
3667,525,True
732,524,True
5468,524,False
5481,524,True
7747,523,True
6342,523,True
7220,521,True
3248,520,True
3450,520,True
3657,520,True
1678,519,False
4181,519,True
5525,518,True
2369,514,True
2491,513,True
6338,513,True
3573,512,True
1049,512,True
590,512,True
4867,510,True
7831,510,True
4611,509,True
851,508,True
1639,508,True
1118,507,True
1848,506,True
4407,506,True
5732,504,True
2078,503,True
1895,502,True
1933,502,True
3090,501,True
6396,501,True
4061,500,True
119,500,True
6767,498,True
3087,495,True
7141,493,True
5405,492,True
569,492,False
8052,491,True
552,491,True
5918,490,True
1939,490,True
7053,490,True
3803,489,True
1931,488,True
4912,488,True
7378,487,True
1119,486,False
6953,486,False
1041,484,True
4210,483,True
1310,482,True
3161,482,True
6407,482,True
4594,481,True
6932,481,True
6240,481,True
5931,479,True
4971,479,True
4735,478,True
388,478,True
7927,478,True
19,478,True
7402,476,True
7080,476,True
5116,476,True
1693,476,True
5821,475,False
7715,474,True
1446,473,True
2926,473,True
4383,472,True
58,472,True
610,472,True
2057,472,True
7015,472,True
1340,472,True
6621,472,True
1752,470,True
1863,470,True
239,469,True
1015,469,True
4448,468,True
1516,467,True
2045,466,True
4380,466,True
20,465,False
1944,464,True
6253,464,True
4561,464,False
6024,464,True
5976,463,True
4005,463,True
867,462,True
6046,460,True
2847,460,True
521,460,True
7487,459,True
8071,459,True
1783,458,True
5950,457,True
4195,457,True
6171,456,False
7184,455,True
3883,454,True
4607,454,True
1113,453,True
5355,452,True
1754,452,True
923,452,True
3086,451,True
8141,450,True
3942,450,True
717,446,True
6574,446,True
5290,445,True
7282,444,True
4737,442,True
3106,441,True
7460,441,True
639,439,True
4699,439,True
6245,439,True
1579,438,True
5586,438,True
2206,438,True
751,437,True
4502,436,True
7439,436,True
6614,435,True
6820,434,True
4879,434,True
4076,434,True
2724,433,False
6069,432,True
1173,432,True
597,430,True
3465,430,True
5550,429,True
3648,429,True
798,428,True
8167,428,True
4672,427,True
4860,427,True
1621,427,True
1834,425,True
1469,425,True
2380,425,True
4688,424,True
4173,422,True
6957,422,True
4682,421,True
7848,420,True
1455,420,True
6838,420,True
6178,420,True
7743,420,True
2279,419,False
1069,418,True
7965,417,True
1686,417,True
1136,416,True
4797,415,True
2050,414,True
605,414,True
1208,413,True
2128,413,True
5024,412,True
1553,411,True
7776,411,True
3481,411,True
6499,411,True
6825,410,True
3387,408,False
4926,407,True
5237,406,True
7963,406,True
5121,404,True
7458,403,True
6039,403,True
7838,402,True
2103,400,True
5855,399,True
4334,399,True
6935,399,True
1130,397,True
7619,397,True
3809,397,False
4084,396,True
1667,396,True
1887,395,True
8063,395,True
7751,393,True
4002,393,True
360,393,True
7802,392,True
6776,388,True
2475,387,True
2872,386,True
2387,385,True
1348,384,True
4799,384,True
1244,383,False
1438,382,True
5321,379,True
6508,378,True
3267,377,True
2597,377,True
1076,376,True
5329,376,True
2659,376,True
7200,374,True
1643,374,True
8022,374,True
6452,373,False
2401,373,True
2713,373,True
4450,373,True
2636,373,False
1816,372,True
372,372,False
713,372,True
1053,371,True
598,371,True
167,371,True
6464,371,True
312,370,True
4344,369,True
6948,369,True
2749,368,False
5327,367,True
4600,366,True
1890,363,False
1920,362,True
6025,362,True
1838,361,True
5562,358,True
3830,358,True
2010,358,True
4576,357,True
1295,357,True
4266,356,True
6969,355,False
2468,355,True
801,354,True
7843,354,True
3600,354,True
5279,351,True
5757,351,True
2673,351,True
6994,349,True
7006,348,True
7704,347,True
1749,346,True
6295,346,True
6215,344,True
1259,342,True
6418,340,True
5785,340,True
62,340,True
2905,340,True
405,339,True
7372,336,True
1284,336,True
7554,335,True
4749,335,True
1308,333,True
4451,333,True
5638,332,True
537,331,True
447,328,True
4618,327,True
258,326,True
4452,324,True
7913,323,True
3486,320,True
2959,320,True
4279,318,True
771,317,True
3695,317,True
3378,317,True
6091,316,True
4157,315,True
7098,313,True
198,311,True
5934,311,False
7681,311,True
5512,309,True
2426,309,True
5768,308,True
1704,307,True
2642,307,True
3001,306,True
3331,306,True
824,305,True
2176,305,True
2970,305,True
6332,304,True
7679,303,True
5337,303,True
2991,303,True
178,302,True
1660,301,True
6431,300,True
2507,300,True
5074,297,True
6343,296,True
7836,296,True
1409,295,True
6252,295,False
4874,293,True
2726,293,True
1562,293,True
235,293,False
170,292,True
7351,290,True
7178,290,True
1325,290,True
4360,289,True
3424,289,True
426,288,True
4358,286,True
2806,285,True
6880,284,True
6266,284,True
7712,281,True
7763,281,True
5214,281,False
4569,280,True
1423,279,True
803,278,True
2111,278,True
395,277,True
3124,277,True
1661,275,True
3757,275,True
2940,272,False
1201,268,True
7064,268,True
6328,266,True
6643,264,True
2366,263,True
2634,262,True
7296,261,True
4761,260,True
7207,260,True
4140,257,True
4102,256,True
2675,255,False
179,255,True
7976,254,False
3719,254,False
5411,253,True
4635,253,True
4211,252,True
5030,250,True
5549,250,True
5330,250,True
2133,247,False
4490,246,True
2122,246,True
2252,245,True
4768,244,True
7558,242,True
3132,241,True
298,239,True
4481,237,False
3109,236,True
7940,236,True
5647,235,True
4326,233,True
7301,233,True
1714,233,False
3916,232,True
432,231,False
1926,230,True
4634,230,True
2465,227,False
1744,226,True
1317,226,True
7083,225,True
3884,223,True
4329,223,True
2474,222,True
3382,221,True
3203,220,True
6020,220,True
5579,219,True
4075,219,True
5523,218,True
5174,217,True
5095,214,True
1742,212,False
3430,210,True
7397,210,False
5826,209,True
5700,209,True
7036,209,True
7206,208,True
813,207,True
6159,205,True
338,205,False
1666,205,True
3084,205,True
7124,204,True
2410,202,True
6719,202,True
2873,201,True
2853,201,True
4836,198,True
4287,197,True
6096,197,True
7734,196,True
5791,195,True
2760,195,True
5817,195,True
3660,193,True
4187,192,True
554,189,True
6630,188,True
5298,188,True
3730,185,True
1565,185,True
5145,185,False
1594,184,True
7884,180,True
27,180,True
3145,179,True
2619,176,True
4918,176,False
1805,176,True
7107,175,False
763,173,True
2447,170,True
3846,170,True
2834,168,True
2866,168,False
8120,168,True
6001,168,True
2305,167,True
7782,166,True
7406,166,True
1568,165,True
7233,165,True
6437,164,True
1102,163,True
1993,162,True
5324,162,True
7915,157,True
1844,157,True
5413,156,False
4130,156,True
5404,155,True
5846,154,True
4026,152,True
3968,152,True
5850,152,True
1128,150,True
1424,148,True
2412,147,True
3250,147,True
5217,145,True
5469,145,True
3072,144,True
3066,143,True
7811,143,False
545,142,True
1924,142,False
4159,142,True
6922,141,True
5149,140,True
2799,137,True
2626,135,True
6627,134,True
6199,134,True
4081,133,True
1134,132,True
4752,130,True
4274,128,True
311,128,True
1018,128,True
1111,128,True
3547,126,False
5588,125,True
156,125,True
6439,123,True
989,123,True
4981,121,True
3765,120,True
4175,120,True
6862,120,True
4814,120,True
4641,118,True
6108,117,True
3982,117,True
2487,116,True
2147,116,True
3807,115,True
2528,114,True
5062,114,True
7077,113,True
7361,112,True
7071,111,False
3940,108,False
7193,108,True
5519,108,True
1172,107,True
864,107,True
2698,104,False
6606,103,True
7307,103,True
437,102,True
6646,102,True
2710,99,True
6167,99,True
6366,99,True
1703,98,True
3027,97,True
5020,97,True
3935,95,True
5511,93,True
2966,90,True
149,90,True
1170,90,True
2333,89,True
1276,87,True
4995,86,True
5737,85,True
6687,84,True
729,84,True
4866,82,True
1306,79,True
6625,79,True
7286,78,True
4235,77,True
5441,77,False
5434,76,True
1495,76,False
7707,75,False
1051,74,True
5508,73,True
3909,72,True
4219,71,True
1596,69,True
38,68,True
3608,63,True
3257,62,True
1868,61,True
7231,60,True
1300,60,True
8124,60,True
7689,60,True
8050,59,False
633,59,True
4440,56,True
1873,55,True
3499,55,True
3699,52,False
7057,52,True
8094,51,True
1362,50,False
4941,46,True
7607,45,True
3143,45,True
1014,43,False
1792,41,False
4556,36,False
4722,36,True
6561,35,True
540,35,True
3415,34,True
4772,33,True
5144,33,True
365,33,True
3569,30,False
4840,29,True
5617,29,True
4663,27,False
946,27,False
6214,25,True
528,23,True
5875,21,True
2109,20,False
6209,19,True
4428,19,False
2048,19,True
1934,19,True
4960,16,True
7795,16,False
4566,15,True
702,14,True
7862,13,True
5776,13,False
2880,12,True
6992,5,False
2244,5,True
6753,4,False
4809,3,False
